OTUID	Sg.M.HC.1.16S	Sg.M.HC.2.16S	Sg.M.HC.3.16S	Sg.M.HC.10.16S	Sg.M.HC.4.16S	Sg.M.HC.5.16S	Sg.M.HC.6.16S	Sg.M.HC.7.16S	Sg.M.HC.8.16S	Sg.M.HC.9.16S	Sg.M.R.1.16S	Sg.M.R.2.16S	Sg.M.R.3.16S	Sg.M.R.10.16S	Sg.M.R.4.16S	Sg.M.R.5.16S	Sg.M.R.6.16S	Sg.M.R.7.16S	Sg.M.R.8.16S	Sg.M.R.9.16S
825f56a85efbcb4ed603efb4dc210ee3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0
4bd481715b3f7d0116fc6629c7f0e02c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
a2c3631b8f9cc7a06aac856a707647e6	0	0	0	0	0	0	0	0	0	0	0	0	87	105	0	148	0	156	247	0
9b87e80986c0de2603e1db2ba4a81e09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ae7d1db0bdd038eb619b17613c49d26	0	0	0	17	0	0	0	0	0	0	0	0	78	359	0	10	0	0	0	0
f359d6b12d6df77fce3684238719e6c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22be5d44baaebd16725f9a6ab35cb37c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
7e73db4de58d113d7deb1bc4673148d0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	154	0	10
51330b83d8ceb52a56a52a0ef2faa3ef	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d357b1723876b6866f806c8c083fd2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
715b9857cdae34d5dc6c3efc277ede02	0	18	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0
137e85800beafe497ef216a7de9f074d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0
05b7112a722763db3be466798ad4dead	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
2d85d1a90dbaf637c6d8ef909672ac45	0	109	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	526	0	0
de086e49d1a5fa8681fd2ba89c1940e3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
4724f3070c88dabf497f14612afa6e44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
da3f081103c6b69c743caa5283332a40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7a5b875cf99ddb93b84ed03d5105530d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24e52442c9ad8cc076c549db61a937d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5a4f76ee63375cf6881e17cdbf465996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92500258688404fc2d85dc9b7140f42b	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	26
445306e98fa77208d9ecc9110ae70f66	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	96	0	0	0	0
e2f6a531bc64c892b56a06d2aed991f7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	994	0	0	0	0	0
40f30b389cd5b93490960721fc1be1db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0
1bb900c6f0a6485e664027768d4dc5b0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
2215fda718f2798e7e94648af4e01b1c	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	51	11	6	0
046a6fb11a3220ff91ca3200bc8666c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
1f061ca7401a01cf626bb0476b71e375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
da491ddced82bf116892f8b808cd29c9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
486e4d358477c31f374316a46c33dc01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8db81a0f5611bff651c98da5708dc82a	0	0	0	0	0	0	37	0	0	0	0	64	54	0	0	298	87	1185	21	26
b84099ceb41d082eab842ebaef396b9d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	21
59fa75ed541752e6f0cc0e56f3fc1a87	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0
48614d865284251d0b9c97e1d3dc48a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	46
2c205d73885447f37a646b678b3d39a1	0	0	0	0	0	0	23	0	0	0	0	7	0	0	0	0	94	0	8	0
11f5b8400f62b553508e1f2acb9b200f	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
51b224aaaa2b247327e1b96a8305889a	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0
927293004bc9266864f35d9a3fdf0295	0	19	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	336
2218f1c43fbb9db84f666ac0eaa63396	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	12	0	0	0
2c5b8ed49a4befa94a4a6ad6df2375c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0
f18e2e97751ea86f6d3f1fbf8cee22b8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
cc49123a78b741b8718c09063e705069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07d4acc8a2ea286d7c9751cdc3d7a9c4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
2fe34d37782a66fffe2df27ee9516c30	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0
39193b79988a35fca321acbe49b1bfe9	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
feb135e2f2afcd515a4a6aa26c001cf3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7287427f86d2bf4fe9ecd589ca70f9a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0
ff13f62d60599e072bcf022c99990c98	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	371	0	0	0	0
1eb2ca53e11df53b3a0483c7c0a3bc3c	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
66f80e9c8a8e76e7e2fb2a3676214052	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	81	0
21f770ea50b923dfb312c8c96cc12b28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0
4266953c1a29490851db51b35657d95f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	59	0
772fd0d0e9fa8fcf6b15e320a350ea60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bb80c260418f03e3e2238c2f4adbc3ae	0	0	0	0	0	0	816	0	0	0	0	40	0	0	0	166	419	0	90	0
33912d87bf459f6d72002098f6f232a9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ff6daec569f11e8ecd88a1eb1f6d0678	0	5	0	0	0	0	0	0	0	0	0	61	16	23	0	178	61	144	85	25
3164787fd6a6f25b34cac40365465294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ba9b206981921e7b165020e9de2549c9	0	0	0	0	0	0	29	0	0	0	0	0	0	0	134	0	84	11	26	0
dea3d6e4513b30d28338b648f9833f65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	0	0	88	0
501ef6cc75fb160180e332ba60a60df8	0	0	58	441	1092	1139	1692	0	3099	1567	0	0	0	0	3430	48	232	0	195	174
73d36dd23f1e0f5035a5f21ffd702369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	632
3191e85d748fe67fda3951f583df5e4a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2614ff103faac8c9aa473841136279c8	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	26
902f6c6217e60e163cba8cb3f41be48b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7f10fcb22af8ac226a457cdf2d26f4d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0
43940f4669e4b916012bf71390bd9a5e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60e1a49d946a4be5c59e62c73468950d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	35	3509	0	0
30a62605d431cd5178fed1e551911803	0	0	0	0	0	0	0	0	0	0	0	5	0	61	0	0	0	0	0	0
0d29df19970ea905afe22be7949d0b3d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66f7706f6b80518817ebabf12540b752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	19	0
a0fa0fdb5e8d8c8598d96bbbff1a1ff4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0e8170ec4f020054ac7bb71e37053f60	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	300	0	0	0
a4b18973e8b03c117bcc0c3c68dabf11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82a223ee6574024f2a4a932521288874	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
897b0ded4eb8d5d4ef051775aea41d64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81
f99124d039753bedb5a091243aad9540	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	46
7f8db18bbabfb8502f86536737da9690	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	63
d30c0f6c5d3b2554b4f31c1d43e833dd	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
4405cb6204059bb276501fce1c673f36	0	9	0	7	0	0	0	0	0	0	14	4	9	87	0	18	0	167	49	0
e412a7bdbe75c4cbe282f912ab058e1b	0	0	0	0	0	0	0	0	0	0	7	0	0	15	0	0	0	59	0	0
3eed711a75bce4c92f9020700096e94b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f56e0fc828f43200212ea07749d973d7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0
590e9b94fab45093ec15a5b1756ad042	0	11	0	12	0	0	0	0	0	0	21	0	0	99	0	29	0	81	0	0
b7465064ced6e25dfe442718c7bba6e1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3cf4ab286abd41ce872000ae751d48fa	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a44c052c584461703d02d9328f9e0266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
5b7b2fbfca01f2baa038aac79e09a179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0
60c8ae317eaf5030d883332f4853247e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
ed1b6b7fffbf0efa7f9b75b178510954	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	38	0	0
82537b9447b8e45afb87940dfcc224e0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109
90d4f5e96b0c6fbeac86a9999485f0af	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
afee48b3135bdb67d2344480e8e0c7e0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adedd31c21d7a21459b6ebc017b1096e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
c2a2ef7dd95c6c55b829b709c3fc4616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275
c839f5078e31f694b35e0cf6192cb1e0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
49cdb34da89f8e11cef2aaecf1c8ba84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	18	21	0
68f1f0d81464304658e5cee6f2ec1677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61d32b20e3d50a56ed0d9c7e54adc864	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	92	77	0	14
c1f2221efdfa31794e7181959359efee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	26
a805db7bddd69c6d8563def917de93ec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0
87eef6ae84b449e5c12cafd803ebc54f	0	0	0	0	0	0	0	0	0	0	0	30	0	51	0	0	0	0	0	0
0d9857b8fcc62be1053ffaa57691b89e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0
f8f0c3977abe3af894e0907fb3af86f1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f313def0b2a4afbb15d6c3ef4dd4177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
0c24f48de613ea0b76809395e0a2bfd6	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	9	21	0	0
f5d4a282207b84e7bb02dacc0df4683b	0	0	0	0	0	0	0	0	0	0	19	0	0	92	0	0	0	0	19	0
72b73fadba5d696412fafea7fcd03abf	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0
c28931b903989c39570d4a98d37734d3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
585d689251be417ff90bbf0ceefe0913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	185	0	0
c7ff3380601f69e8af1fb02c88a91a24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	8	0	0
8a5c2ce71723e14182a57e66d3d47eba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0
6fccfd872b46e650eb693b1d2e80a363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533fe19d12d48b6d4cbe84f697f5dbb7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
695778d44cc054056d332438475032c0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	39	83	42	22	0
dfe192ea71a39ee4f0df5a644e5505ab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c93ba574f146d12f703ff88d9fed1a1c	0	0	0	0	0	0	0	0	0	0	0	0	40	180	0	106	0	319	0	0
45153727c8b741a3111b4db67400a74c	0	57	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0
218f40f443caf002f5ad5aa59ee08859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e6b72b65dc16016324c6d394019c912b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e166fcf6c1cdb35181e469cf487d6037	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	9
d3d02d55db40c7934df646a4d0325b82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
15fceee5bfa7b4b1d6f2c0b0c4aa23ae	0	0	0	8	0	0	5	0	0	0	0	0	0	150	0	117	37	115	53	0
402303b2ceb0b39c39a406e12281aa27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0
1a014e7d6674702eac59d6d3f567e3e3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11a752a9dfbe00e9110cb9ca48733fa6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0
82edfabb1a0d27400eea1c831119efc0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b976117da944493c86e005654cc459b9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
1cff266692eeb22c266d2d026b09ca0a	0	0	0	0	0	0	0	0	0	0	0	0	11	7	0	42	19	58	11	0
8634a67d3fc918d3322755bb24142164	0	0	53	0	0	0	12	0	0	0	0	195	0	0	43	29	1270	133	41	0
5360e119870fcd2ab705e1337e522f2d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46360d1c1559e9a975dd8d6cdecc8daf	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
2308b53db4f4caf13a0fb04c4a1b3baa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1279d3b58e227d2edde9455ab9970c99	0	37	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	563	0	0
17c4eca806c3f16af1f9471681f01db8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36
d650a2970ef576605ac639affadbd26a	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0
b991ca5d9eb245dffef2523045b258c9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	13	0
cdaa7d5625da67b4a93bb6345a87e279	0	0	0	0	0	0	0	0	0	0	0	0	42	57	0	47	0	134	0	0
0a2b656f994fc7cfd4dca36fb58085f7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	0
a1b97046d3d7d7b1e7f0ffdb5c1eb030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
043bec6eecff991a09d2b169b05b9f21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0
46d434895d548c95951c3b09df6f2b7c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
0c2bf7abdec5609a6ddacef01857b604	0	0	0	0	0	0	0	0	0	0	0	0	5	21	0	0	0	0	0	109
bd48042ecebe902613673c8a5c3fb842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	18
b05a5926f97371e7f5ed06b7c299b548	0	15	0	0	0	0	0	0	0	0	19	32	0	0	0	32	0	0	0	0
ad8b3b26d792ed3db4eaeac8a2954065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0004c7e00a48b7144735ee293197e141	0	32	0	0	0	0	0	0	0	0	19	0	0	0	0	137	0	0	56	0
882dcd6ab72c2682c19d3c65b61443d4	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0
5b7aff44182cd9f4604f47aff8a08c28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48a22fc18cfbde5231d2ed1018e1d7f7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
164e4fca30de95fedbb6f801f1b6425e	0	85	7	12	0	0	0	0	0	0	135	0	36	156	0	56	47	0	0	0
480eda44f02a8ddacda33c0b7f4f120f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0
002ec03878544c03bfc5de841ffd1037	0	0	0	0	0	0	71	0	0	0	0	33	17	39	0	58	443	45	0	0
19d5cad4e1675bda03747c35f4745f09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49c6bcfb2f462438b4f03ab42b0cf58f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0
7ea7694666ce4886401b8fa0da972334	0	96	9	0	0	0	0	0	0	0	102	0	124	120	0	0	0	0	0	0
c4d0b39c0a83bad6b96c37e76eda12be	0	84	0	14	0	0	0	0	0	0	112	0	0	301	0	34	0	62	208	0
20778cbf58b399d279896decea362f20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9476516f65cf170c1de18452b2feb370	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	91	0	10	31	0
477b52e21295c3eeff86fdd16acf747a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
674f75da91268b8f66279edcede0e80e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
3f2fa448ee31928a1acd85149d7bc88e	0	28	0	0	0	0	0	0	0	0	47	18	0	67	0	35	0	134	59	0
f89ccb1e61b2da41cef0463a32940457	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160020b57a56698dadb2983e3c4c251c	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	87	0	0
6762f067004d6aaf03e131384f3d934c	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	48	0	0	30
900a4d57074b63634bf1444da93a8095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0
298b48890e13bac2605879d711608e22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	34	0	0
4bd70e9335f891aaa8789b1d4ea09d2a	0	131	0	12	0	0	0	0	0	0	132	37	16	491	0	0	16	315	26	165
c8b1c7e5f4d17522ff01fdf3b6ccba45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67f83f289da4664c59f8616b68d9bd6b	0	0	0	0	0	0	0	0	0	0	25	0	0	164	0	245	218	213	118	0
60df5faef5f5e161cbd14e256780bb81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb081bb5948f790018b39136283a3b98	0	0	0	0	0	0	279	0	0	0	0	32	0	0	0	0	689	0	198	0
27673a5c175855522dfdb545fbac5e0a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
b55c2a1eccbdb44702f38b40132cfb06	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0
46497afbe9482b43ba7b334447c59e3f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5b000b80aef4e5b5892c0e537cbf4b17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
bbcb4ae5774e9fc65e46ea536cbd99b3	0	12	0	0	0	0	0	0	0	0	27	0	0	123	0	0	0	0	19	0
7d867f6fd4b9e6e297d86e1d9f89ffa9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	12
76f150b419c87a2859975042233f76a8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0
7ba3585bcb673d5208c0faa6c7d36a6f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0
542dbb705c6f924a741ef25e0e3f4d4e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0ce0443eb9dbc8679558c978108b5208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
72d98377c6cb0f243a35e841e5fc4c3f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5f8f100e97f5cc188cf92ef8f9e96e84	0	47	0	0	0	0	0	0	0	0	38	26	0	0	0	0	0	0	0	0
a980731e78fb0be141c07b71cd74131b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0
1ca3e15dd631a9b8ddfedd30ff1c2b52	0	0	0	0	0	0	0	0	0	0	0	0	0	485	0	0	35	0	0	1295
d582a7448037a55387ba0ce001f69a93	0	0	0	0	0	0	0	0	0	0	0	5	8	20	0	0	0	137	70	73
4e924b2ecf3e11ac4efdcb06d3025e64	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0
fc67d1bb1565c3d9b5d2c52ad722ec1b	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	261	0	0
4c52a8029625903bb8c4aa9b40216836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	4
93748089c423ec10e70acff1aa967138	0	0	0	0	0	0	0	0	0	19	0	96	0	0	0	104	0	474	169	0
b474b65e7bc286c6c5f27c0e68b50ffa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
248a2becacea56afc5264495c5b8728b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0
b44871d2c185c51f96f4503e5b9de755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75
4fca75f2d02c86e7437c42bea6dde733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
d2d415a05f25303836171e66fb665378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
62942735704b96e2f8a82137a32f51ff	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	213	37	0	0
882f35fb01d15fbffd2ab8ac9d109bf9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3c2fef14c9fe722c3d539b2260be9c46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80e8dda2adc5a58a9c93b6d4d3dc6844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
693e9aeedfcd68e23d1e09452b6c1d68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0
3b438a1a6b5974f5a268b4f6eacc844d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52bc4255e27db90c8800b3270a6e66ce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
78a98ddd248db0e7e01fa3b4b65f4429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	235	0
2b16fc35b0dfe211dfeb4087eed75541	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3fd8be3f1ff17c4a8bc607afe1300871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a67d749cf07f46ba04324c64023e6434	0	20	0	0	0	0	12	0	0	0	17	38	0	67	0	0	52	134	18	137
3d69a135fd67e258fb44c06a7891618a	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0
422f0b4406c66c0ad412c502174bb128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6f9ed3fe8a588353ce82a5866da83b7b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0
96e7fd97c61af46606a9035c747e7efa	0	0	0	0	0	0	0	0	0	0	0	22	17	0	0	0	0	75	208	10
5591aedddf0c9a6ed2e62a550a9986bc	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0
344dfb6e3726295682713f0e5da2ea0b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8ad25d9ad476d1ed60e0d7321a667724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0
5a0eb5e157f2247bc5e90450f9b8f7b4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
f6480a4a76fc4ed7440c07085c944c5d	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
d5c1fc6b83b71f48ee76922048f001cb	0	20	0	0	0	0	0	0	0	0	21	19	0	39	0	0	0	0	0	0
bb61023a3bd8f2e0f22e26d1c883b175	0	6	0	0	0	0	0	0	0	0	0	0	0	41	0	0	34	0	47	0
85113ca0cc98bb5f1fa38abd6ef031ef	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30c0f126a7993b0ab908089f49c524bd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
c057d0264620a1b5a08edce6b37775ae	0	24	19	0	0	0	0	0	0	0	0	96	0	90	0	425	0	107	0	0
